Visited,Site,Year,Visit_num,BO,NSO,Method,TOD,RF,FOR,ttot
1,110,4,3,0,1,1,1,-0.34179691,0.039513112,-0.75
0,110,4,4,0,0,3,3,-0.34179691,0.039513112,0
0,110,4,5,0,0,3,3,-0.34179691,0.039513112,0
0,110,4,6,0,0,3,3,-0.34179691,0.039513112,0
0,110,4,7,0,0,3,3,-0.34179691,0.039513112,0
0,110,4,8,0,0,3,3,-0.34179691,0.039513112,0
1,110,5,1,0,0,2,1,-0.34179691,0.039513112,-0.75
1,110,5,2,0,0,1,1,-0.34179691,0.039513112,-0.166666667
1,110,5,3,0,0,1,1,-0.34179691,0.039513112,0.05
1,110,5,4,0,0,2,1,-0.34179691,0.039513112,-0.5
1,110,5,5,0,0,2,1,-0.34179691,0.039513112,0.016666667
1,110,5,6,0,1,1,1,-0.34179691,0.039513112,0.366666667
1,110,5,7,0,1,1,1,-0.34179691,0.039513112,-0.333333333
1,110,5,8,0,1,1,1,-0.34179691,0.039513112,-0.15
1,110,6,1,0,0,2,1,-0.341796907,0.033908739,-0.916666667
1,110,6,2,0,0,2,1,-0.341796907,0.033908739,-1.083333333
1,110,6,3,0,0,2,2,-0.341796907,0.033908739,-0.916666667
1,110,6,4,0,0,2,2,-0.341796907,0.033908739,-0.966666667
1,110,6,5,0,0,2,2,-0.341796907,0.033908739,-0.783333333
0,110,6,6,0,0,3,3,-0.341796907,0.033908739,0
0,110,6,7,0,0,3,3,-0.341796907,0.033908739,0
0,110,6,8,0,0,3,3,-0.341796907,0.033908739,0
1,110,7,1,0,0,2,1,-0.341796907,0.025502179,-0.216666667
1,110,7,2,0,0,2,2,-0.341796907,0.025502179,-0.733333333
1,110,7,3,0,0,2,2,-0.341796907,0.025502179,-0.6
1,110,7,4,0,0,2,2,-0.341796907,0.025502179,-1.083333333
0,110,7,5,0,0,3,3,-0.341796907,0.025502179,0
0,110,7,6,0,0,3,3,-0.341796907,0.025502179,0
0,110,7,7,0,0,3,3,-0.341796907,0.025502179,0
0,110,7,8,0,0,3,3,-0.341796907,0.025502179,0
1,110,8,1,0,0,2,1,-0.341796907,0.025502179,-0.916666667
1,110,8,2,0,0,2,2,-0.341796907,0.025502179,-0.716666667
1,110,8,3,0,0,2,2,-0.341796907,0.025502179,-1
1,110,8,4,0,0,2,2,-0.341796907,0.025502179,-1.05
0,110,8,5,0,0,3,3,-0.341796907,0.025502179,0
0,110,8,6,0,0,3,3,-0.341796907,0.025502179,0
0,110,8,7,0,0,3,3,-0.341796907,0.025502179,0
0,110,8,8,0,0,3,3,-0.341796907,0.025502179,0
1,110,9,1,0,0,2,1,-0.341796907,0.012892339,-0.916666667
1,110,9,2,0,0,2,2,-0.341796907,0.012892339,-0.366666667
1,110,9,3,0,0,2,3,-0.341796907,0.012892339,-0.55
1,110,9,4,0,0,2,2,-0.341796907,0.012892339,-0.9
0,110,9,5,0,0,3,3,-0.341796907,0.012892339,0
0,110,9,6,0,0,3,3,-0.341796907,0.012892339,0
0,110,9,7,0,0,3,3,-0.341796907,0.012892339,0
0,110,9,8,0,0,3,3,-0.341796907,0.012892339,0
1,110,10,1,0,0,2,3,-0.341796907,0.006353903,-0.466666667
1,110,10,2,0,0,2,2,-0.341796907,0.006353903,-0.916666667
1,110,10,3,0,0,2,2,-0.341796907,0.006353903,-0.8
0,110,10,4,0,0,3,3,-0.341796907,0.006353903,0
0,110,10,5,0,0,3,3,-0.341796907,0.006353903,0
0,110,10,6,0,0,3,3,-0.341796907,0.006353903,0
0,110,10,7,0,0,3,3,-0.341796907,0.006353903,0
0,110,10,8,0,0,3,3,-0.341796907,0.006353903,0
1,110,11,1,0,0,3,1,-0.341796907,-0.008124061,-0.883333333
1,110,11,2,0,0,2,2,-0.341796907,-0.008124061,-1.083333333
1,110,11,3,0,0,2,2,-0.341796907,-0.008124061,-0.75
1,110,11,4,0,0,3,3,-0.341796907,-0.008124061,1.4
1,110,11,5,0,0,2,3,-0.341796907,-0.008124061,-1.05
1,110,11,6,0,0,2,2,-0.341796907,-0.008124061,-1
1,110,11,7,0,0,2,1,-0.341796907,-0.008124061,-1.15
1,110,11,8,0,0,2,1,-0.341796907,-0.008124061,-1.15
1,110,12,1,0,0,2,1,-0.341796907,-0.032409679,-1.083333333
1,110,12,2,0,0,2,1,-0.341796907,-0.032409679,-0.983333333
1,110,12,3,0,0,2,3,-0.341796907,-0.032409679,-1.066666667
1,110,12,4,0,0,2,2,-0.341796907,-0.032409679,-1.05
1,110,12,5,0,0,2,2,-0.341796907,-0.032409679,-0.9
0,110,12,6,0,0,3,3,-0.341796907,-0.032409679,0
0,110,12,7,0,0,3,3,-0.341796907,-0.032409679,0
0,110,12,8,0,0,3,3,-0.341796907,-0.032409679,0
1,110,13,1,0,0,1,1,-0.341796907,-0.032409679,-0.65
1,110,13,2,0,0,2,2,-0.341796907,-0.032409679,-1.016666667
1,110,13,3,0,0,2,2,-0.341796907,-0.032409679,-0.5
1,110,13,4,0,0,3,2,-0.341796907,-0.032409679,-0.5
1,110,13,5,0,0,2,2,-0.341796907,-0.032409679,-0.65
0,110,13,6,0,0,3,3,-0.341796907,-0.032409679,0
0,110,13,7,0,0,3,3,-0.341796907,-0.032409679,0
0,110,13,8,0,0,3,3,-0.341796907,-0.032409679,0
1,110,14,1,0,0,2,1,-0.341796907,-0.040816239,-0.716666667
1,110,14,2,0,1,2,3,-0.341796907,-0.040816239,-0.766666667
1,110,14,3,0,1,3,1,-0.341796907,-0.040816239,0.5
0,110,14,4,0,0,3,3,-0.341796907,-0.040816239,0
0,110,14,5,0,0,3,3,-0.341796907,-0.040816239,0
0,110,14,6,0,0,3,3,-0.341796907,-0.040816239,0
0,110,14,7,0,0,3,3,-0.341796907,-0.040816239,0
0,110,14,8,0,0,3,3,-0.341796907,-0.040816239,0
1,110,15,1,0,0,2,1,-0.341796907,-0.06696998,1
1,110,15,2,0,0,2,2,-0.341796907,-0.06696998,-1
1,110,15,3,1,0,3,3,-0.341796907,-0.06696998,0.633333333
1,110,15,4,1,0,2,2,-0.341796907,-0.06696998,-0.55
1,110,15,5,0,0,2,2,-0.341796907,-0.06696998,-0.983333333
1,110,15,6,0,0,2,2,-0.341796907,-0.06696998,-0.666666667
1,110,15,7,0,0,2,2,-0.341796907,-0.06696998,-1.05
0,110,15,8,0,0,3,3,-0.341796907,-0.06696998,0
1,110,16,1,0,0,2,1,-0.341796907,-0.066969981,-0.416666667
1,110,16,2,0,0,2,2,-0.341796907,-0.066969981,-0.666666667
1,110,16,3,0,0,2,2,-0.341796907,-0.066969981,0.3
1,110,16,4,0,0,2,1,-0.341796907,-0.066969981,-0.583333333
1,110,16,5,0,0,2,2,-0.341796907,-0.066969981,-0.916666667
1,110,16,6,0,0,2,2,-0.341796907,-0.066969981,-1
1,110,16,7,0,0,2,2,-0.341796907,-0.066969981,0
0,110,16,8,0,0,3,3,-0.341796907,-0.066969981,0
1,110,17,1,0,0,2,1,-0.446567119,-0.241639615,-0.916666667
1,110,17,2,0,0,2,1,-0.446567119,-0.241639615,-0.483333333
1,110,17,3,0,0,3,3,-0.446567119,-0.241639615,0.866666667
1,110,17,4,0,0,3,3,-0.446567119,-0.241639615,1.166666667
1,110,17,5,0,0,2,2,-0.446567119,-0.241639615,-1.133333333
0,110,17,6,0,0,3,3,-0.446567119,-0.241639615,0
0,110,17,7,0,0,3,3,-0.446567119,-0.241639615,0
0,110,17,8,0,0,3,3,-0.446567119,-0.241639615,0
1,110,18,1,0,0,2,1,-0.462685613,-0.271996637,-0.5
1,110,18,2,0,0,2,1,-0.462685613,-0.271996637,1.666666667
1,110,18,3,0,0,2,2,-0.462685613,-0.271996637,-1.083333333
1,110,18,4,0,0,2,2,-0.462685613,-0.271996637,-0.8
1,110,18,5,1,0,2,2,-0.462685613,-0.271996637,-0.666666667
0,110,18,6,0,0,3,3,-0.462685613,-0.271996637,0
0,110,18,7,0,0,3,3,-0.462685613,-0.271996637,0
0,110,18,8,0,0,3,3,-0.462685613,-0.271996637,0
1,110,19,1,0,0,2,1,-0.462685613,-0.271996637,-1.083333333
1,110,19,2,0,1,1,1,-0.462685613,-0.271996637,-0.416666667
1,110,19,3,0,1,1,1,-0.462685613,-0.271996637,0.833333333
1,110,19,4,0,1,1,1,-0.462685613,-0.271996637,0
1,110,19,5,0,0,1,1,-0.462685613,-0.271996637,0.266666667
1,110,19,6,0,1,1,1,-0.462685613,-0.271996637,1.583333333
0,110,19,7,0,0,3,3,-0.462685613,-0.271996637,0
0,110,19,8,0,0,3,3,-0.462685613,-0.271996637,0
1,110,20,1,0,0,1,1,-0.462685613,-0.271996637,-0.416666667
1,110,20,2,0,1,1,1,-0.462685613,-0.271996637,-0.45
1,110,20,3,0,0,3,1,-0.462685613,-0.271996637,0.666666667
0,110,20,4,0,0,3,3,-0.462685613,-0.271996637,0
0,110,20,5,0,0,3,3,-0.462685613,-0.271996637,0
0,110,20,6,0,0,3,3,-0.462685613,-0.271996637,0
0,110,20,7,0,0,3,3,-0.462685613,-0.271996637,0
0,110,20,8,0,0,3,3,-0.462685613,-0.271996637,0
1,110,21,1,0,0,3,1,-0.462685613,-0.271996637,0.75
1,110,21,2,0,0,1,1,-0.462685613,-0.271996637,1.166666667
1,110,21,3,0,0,3,1,-0.462685613,-0.271996637,0.5
1,110,21,4,0,0,3,2,-0.462685613,-0.271996637,-0.25
1,110,21,5,0,0,1,3,-0.462685613,-0.271996637,0.25
0,110,21,6,0,0,3,3,-0.462685613,-0.271996637,0
0,110,21,7,0,0,3,3,-0.462685613,-0.271996637,0
0,110,21,8,0,0,3,3,-0.462685613,-0.271996637,0
1,110,22,1,0,0,3,1,NA,NA,2
1,110,22,2,0,1,2,1,NA,NA,1.05
1,110,22,3,0,1,2,1,NA,NA,-0.633333333
1,110,22,4,0,0,3,1,NA,NA,0.333333333
0,110,22,5,0,0,3,3,NA,NA,0
0,110,22,6,0,0,3,3,NA,NA,0
0,110,22,7,0,0,3,3,NA,NA,0
0,110,22,8,0,0,3,3,NA,NA,0
1,111,1,1,0,0,2,2,-0.29444883,-0.257985704,-0.633333333
1,111,1,2,0,0,2,2,-0.29444883,-0.257985704,-0.366666667
1,111,1,3,0,0,2,1,-0.29444883,-0.257985704,-0.083333333
1,111,1,4,0,0,2,2,-0.29444883,-0.257985704,-0.65
1,111,1,5,0,0,1,2,-0.29444883,-0.257985704,-1.1
1,111,1,6,0,0,2,2,-0.29444883,-0.257985704,-1.083333333
1,111,1,7,0,0,2,1,-0.29444883,-0.257985704,-0.85
0,111,1,8,0,0,3,3,-0.29444883,-0.257985704,0
1,111,2,1,0,0,2,3,-0.29444883,-0.257985704,-0.75
1,111,2,2,0,0,1,1,-0.29444883,-0.257985704,-0.916666667
1,111,2,3,0,1,2,1,-0.29444883,-0.257985704,-0.666666667
1,111,2,4,0,1,1,1,-0.29444883,-0.257985704,1.25
1,111,2,5,0,1,2,1,-0.29444883,-0.257985704,-0.933333333
1,111,2,6,0,0,1,1,-0.29444883,-0.257985704,-0.5
1,111,2,7,0,0,2,1,-0.29444883,-0.257985704,0.7
1,111,2,8,0,0,2,1,-0.29444883,-0.257985704,-1.133333333
1,111,3,1,0,1,2,1,-0.29444883,-0.257985704,1.333333333
1,111,3,2,0,1,1,1,-0.29444883,-0.257985704,-0.933333333
1,111,3,3,0,1,1,1,-0.29444883,-0.257985704,-0.783333333
1,111,3,4,0,1,1,1,-0.29444883,-0.257985704,0.2
1,111,3,5,0,1,2,1,-0.29444883,-0.257985704,-0.833333333
0,111,3,6,0,0,3,3,-0.29444883,-0.257985704,0
0,111,3,7,0,0,3,3,-0.29444883,-0.257985704,0
0,111,3,8,0,0,3,3,-0.29444883,-0.257985704,0
1,111,4,1,0,0,2,1,-0.29444883,-0.257985704,-0.983333333
1,111,4,2,0,0,2,2,-0.29444883,-0.257985704,1.983333333
1,111,4,3,0,1,2,1,-0.29444883,-0.257985704,0.216666667
1,111,4,4,0,1,2,1,-0.29444883,-0.257985704,1.566666667
1,111,4,5,0,0,2,1,-0.29444883,-0.257985704,-0.166666667
1,111,4,6,0,0,1,1,-0.29444883,-0.257985704,0.25
0,111,4,7,0,0,3,3,-0.29444883,-0.257985704,0
0,111,4,8,0,0,3,3,-0.29444883,-0.257985704,0
1,111,5,1,0,0,1,1,-0.29444883,-0.257985704,-0.5
1,111,5,2,0,0,2,1,-0.29444883,-0.257985704,0.716666667
1,111,5,3,0,1,1,1,-0.29444883,-0.257985704,-1.1
1,111,5,4,0,1,1,1,-0.29444883,-0.257985704,-0.983333333
1,111,5,5,0,0,1,1,-0.29444883,-0.257985704,-1
1,111,5,6,0,1,2,1,-0.29444883,-0.257985704,-1.133333333
1,111,5,7,0,1,1,1,-0.29444883,-0.257985704,-1.05
1,111,5,8,0,0,1,1,-0.29444883,-0.257985704,-0.766666667
1,111,6,1,0,0,2,1,-0.29444883,-0.257985704,-0.033333333
1,111,6,2,0,1,1,1,-0.29444883,-0.257985704,-0.333333333
1,111,6,3,0,1,1,1,-0.29444883,-0.257985704,-0.166666667
1,111,6,4,0,1,1,1,-0.29444883,-0.257985704,-0.5
0,111,6,5,0,0,3,3,-0.29444883,-0.257985704,0
0,111,6,6,0,0,3,3,-0.29444883,-0.257985704,0
0,111,6,7,0,0,3,3,-0.29444883,-0.257985704,0
0,111,6,8,0,0,3,3,-0.29444883,-0.257985704,0
1,111,7,1,0,0,1,1,-0.29444883,-0.262188984,-0.916666667
1,111,7,2,0,1,2,1,-0.29444883,-0.262188984,-0.333333333
1,111,7,3,0,1,1,1,-0.29444883,-0.262188984,0.75
1,111,7,4,0,1,1,1,-0.29444883,-0.262188984,0.533333333
0,111,7,5,0,0,3,3,-0.29444883,-0.262188984,0
0,111,7,6,0,0,3,3,-0.29444883,-0.262188984,0
0,111,7,7,0,0,3,3,-0.29444883,-0.262188984,0
0,111,7,8,0,0,3,3,-0.29444883,-0.262188984,0
1,111,8,1,0,0,2,1,-0.29444883,-0.262188984,-0.916666667
1,111,8,2,0,0,1,1,-0.29444883,-0.262188984,-0.4
1,111,8,3,0,1,1,1,-0.29444883,-0.262188984,-1.116666667
1,111,8,4,0,1,1,1,-0.29444883,-0.262188984,-0.683333333
1,111,8,5,0,1,1,1,-0.29444883,-0.262188984,-0.383333333
1,111,8,6,0,1,1,1,-0.29444883,-0.262188984,-0.5
1,111,8,7,0,1,1,1,-0.29444883,-0.262188984,0.133333333
1,111,8,8,0,1,1,1,-0.29444883,-0.262188984,-0.85
1,111,9,1,0,0,1,1,-0.29444883,-0.262188984,-0.4
1,111,9,2,0,1,1,1,-0.29444883,-0.262188984,-0.9
1,111,9,3,0,1,1,1,-0.29444883,-0.262188984,-0.75
1,111,9,4,0,1,1,1,-0.29444883,-0.262188984,-0.883333333
0,111,9,5,0,0,3,3,-0.29444883,-0.262188984,0
0,111,9,6,0,0,3,3,-0.29444883,-0.262188984,0
0,111,9,7,0,0,3,3,-0.29444883,-0.262188984,0
0,111,9,8,0,0,3,3,-0.29444883,-0.262188984,0
1,111,10,1,0,1,1,1,-0.29444883,-0.262188984,0.083333333
1,111,10,2,0,1,1,1,-0.29444883,-0.262188984,0.083333333
1,111,10,3,0,1,1,1,-0.29444883,-0.262188984,-0.166666667
0,111,10,4,0,0,3,3,-0.29444883,-0.262188984,0
0,111,10,5,0,0,3,3,-0.29444883,-0.262188984,0
0,111,10,6,0,0,3,3,-0.29444883,-0.262188984,0
0,111,10,7,0,0,3,3,-0.29444883,-0.262188984,0
0,111,10,8,0,0,3,3,-0.29444883,-0.262188984,0
1,111,11,1,0,0,3,1,-0.29444883,-0.262188984,0.45
1,111,11,2,0,1,1,1,-0.29444883,-0.262188984,-0.466666667
1,111,11,3,0,1,2,1,-0.29444883,-0.262188984,-1.083333333
0,111,11,4,0,0,3,3,-0.29444883,-0.262188984,0
0,111,11,5,0,0,3,3,-0.29444883,-0.262188984,0
0,111,11,6,0,0,3,3,-0.29444883,-0.262188984,0
0,111,11,7,0,0,3,3,-0.29444883,-0.262188984,0
0,111,11,8,0,0,3,3,-0.29444883,-0.262188984,0
1,111,12,1,0,0,1,1,-0.29444883,-0.262188984,-0.166666667
1,111,12,2,0,1,3,1,-0.29444883,-0.262188984,0.716666667
1,111,12,3,0,1,1,1,-0.29444883,-0.262188984,-0.5
0,111,12,4,0,0,3,3,-0.29444883,-0.262188984,0
0,111,12,5,0,0,3,3,-0.29444883,-0.262188984,0
0,111,12,6,0,0,3,3,-0.29444883,-0.262188984,0
0,111,12,7,0,0,3,3,-0.29444883,-0.262188984,0
0,111,12,8,0,0,3,3,-0.29444883,-0.262188984,0
1,111,13,1,0,1,3,1,-0.29444883,-0.262188984,-0.416666667
1,111,13,2,0,1,1,1,-0.29444883,-0.262188984,-0.566666667
1,111,13,3,0,1,1,1,-0.29444883,-0.262188984,-0.283333333
0,111,13,4,0,0,3,3,-0.29444883,-0.262188984,0
0,111,13,5,0,0,3,3,-0.29444883,-0.262188984,0
0,111,13,6,0,0,3,3,-0.29444883,-0.262188984,0
0,111,13,7,0,0,3,3,-0.29444883,-0.262188984,0
0,111,13,8,0,0,3,3,-0.29444883,-0.262188984,0
1,111,14,1,0,0,1,1,-0.29444883,-0.262188984,0.416666667
1,111,14,2,0,0,3,1,-0.29444883,-0.262188984,-0.116666667
1,111,14,3,0,0,3,1,-0.29444883,-0.262188984,0.85
1,111,14,4,0,0,1,1,-0.29444883,-0.262188984,0.583333333
1,111,14,5,0,0,3,2,-0.29444883,-0.262188984,-0.016666667
1,111,14,6,0,0,2,1,-0.29444883,-0.262188984,-0.366666667
1,111,14,7,0,1,3,1,-0.29444883,-0.262188984,-0.133333333
0,111,14,8,0,0,3,3,-0.29444883,-0.262188984,0
1,111,15,1,0,0,3,1,-0.304522889,-0.2729307,0.066666667
1,111,15,2,0,1,1,1,-0.304522889,-0.2729307,-0.15
1,111,15,3,0,1,1,1,-0.304522889,-0.2729307,-0.916666667
1,111,15,4,0,0,1,1,-0.304522889,-0.2729307,-0.5
1,111,15,5,0,0,1,1,-0.304522889,-0.2729307,-0.5
0,111,15,6,0,0,3,3,-0.304522889,-0.2729307,0
0,111,15,7,0,0,3,3,-0.304522889,-0.2729307,0
0,111,15,8,0,0,3,3,-0.304522889,-0.2729307,0
1,111,16,1,0,0,1,1,-0.304522889,-0.307491002,1.65
1,111,16,2,0,0,1,1,-0.304522889,-0.307491002,0.5
1,111,16,3,0,1,3,1,-0.304522889,-0.307491002,0
0,111,16,4,0,0,3,3,-0.304522889,-0.307491002,0
0,111,16,5,0,0,3,3,-0.304522889,-0.307491002,0
0,111,16,6,0,0,3,3,-0.304522889,-0.307491002,0
0,111,16,7,0,0,3,3,-0.304522889,-0.307491002,0
0,111,16,8,0,0,3,3,-0.304522889,-0.307491002,0
1,111,17,1,0,1,3,1,-0.304522889,-0.365402859,2.6
1,111,17,2,0,1,1,1,-0.304522889,-0.365402859,-0.733333333
1,111,17,3,0,1,1,1,-0.304522889,-0.365402859,-0.266666667
0,111,17,4,0,0,3,3,-0.304522889,-0.365402859,0
0,111,17,5,0,0,3,3,-0.304522889,-0.365402859,0
0,111,17,6,0,0,3,3,-0.304522889,-0.365402859,0
0,111,17,7,0,0,3,3,-0.304522889,-0.365402859,0
0,111,17,8,0,0,3,3,-0.304522889,-0.365402859,0
1,111,18,1,0,0,1,1,-0.309559918,-0.376144574,0.4
1,111,18,2,0,0,1,1,-0.309559918,-0.376144574,2.333333333
1,111,18,3,0,0,1,1,-0.309559918,-0.376144574,-0.333333333
1,111,18,4,0,0,3,3,-0.309559918,-0.376144574,0.916666667
1,111,18,5,0,1,3,1,-0.309559918,-0.376144574,-0.166666667
0,111,18,6,0,0,3,3,-0.309559918,-0.376144574,0
0,111,18,7,0,0,3,3,-0.309559918,-0.376144574,0
0,111,18,8,0,0,3,3,-0.309559918,-0.376144574,0
1,111,19,1,0,0,2,1,-0.310567324,-0.384551134,0.716666667
1,111,19,2,0,1,3,1,-0.310567324,-0.384551134,0
0,111,19,3,0,0,3,3,-0.310567324,-0.384551134,0
0,111,19,4,0,0,3,3,-0.310567324,-0.384551134,0
0,111,19,5,0,0,3,3,-0.310567324,-0.384551134,0
0,111,19,6,0,0,3,3,-0.310567324,-0.384551134,0
0,111,19,7,0,0,3,3,-0.310567324,-0.384551134,0
0,111,19,8,0,0,3,3,-0.310567324,-0.384551134,0
1,111,20,1,0,1,1,1,-0.310567324,-0.384551134,0.966666667
1,111,20,2,0,1,1,1,-0.310567324,-0.384551134,0.1
1,111,20,3,0,1,1,1,-0.310567324,-0.384551134,1
1,111,20,4,0,1,2,1,-0.310567324,-0.384551134,-0.45
1,111,20,5,1,1,2,1,-0.310567324,-0.384551134,1.583333333
1,111,20,6,0,1,2,1,-0.310567324,-0.384551134,0.5
0,111,20,7,0,0,3,3,-0.310567324,-0.384551134,0
0,111,20,8,0,0,3,3,-0.310567324,-0.384551134,0
1,111,21,1,0,0,3,1,-0.310567324,-0.384551134,0.166666667
1,111,21,2,0,1,1,1,-0.310567324,-0.384551134,0.333333333
1,111,21,3,0,1,1,1,-0.310567324,-0.384551134,-0.75
1,111,21,4,0,1,1,1,-0.310567324,-0.384551134,-0.583333333
1,111,21,5,0,0,1,1,-0.310567324,-0.384551134,-0.383333333
0,111,21,6,0,0,3,3,-0.310567324,-0.384551134,0
0,111,21,7,0,0,3,3,-0.310567324,-0.384551134,0
0,111,21,8,0,0,3,3,-0.310567324,-0.384551134,0
1,111,22,1,0,1,1,1,NA,NA,-0.833333333
1,111,22,2,0,0,3,1,NA,NA,-0.833333333
1,111,22,3,0,1,1,1,NA,NA,0
1,111,22,4,0,1,2,1,NA,NA,2.05
1,111,22,5,0,1,2,1,NA,NA,-0.85
1,111,22,6,0,1,1,1,NA,NA,-0.383333333
0,111,22,7,0,0,3,3,NA,NA,0
0,111,22,8,0,0,3,3,NA,NA,0
1,112,1,1,0,0,2,2,0.41577232,0.317396622,-0.95
1,112,1,2,0,0,2,3,0.41577232,0.317396622,-0.916666667
1,112,1,3,0,0,2,2,0.41577232,0.317396622,-0.833333333
1,112,1,4,0,0,2,1,0.41577232,0.317396622,-0.916666667
1,112,1,5,0,0,2,1,0.41577232,0.317396622,-0.85
0,112,1,6,0,0,3,3,0.41577232,0.317396622,0
0,112,1,7,0,0,3,3,0.41577232,0.317396622,0
0,112,1,8,0,0,3,3,0.41577232,0.317396622,0
1,112,2,1,0,0,2,1,0.41577232,0.317396622,-0.95
1,112,2,2,0,0,1,2,0.41577232,0.317396622,-1.033333333
1,112,2,3,0,0,1,1,0.41577232,0.317396622,0.45
1,112,2,4,0,0,2,3,0.41577232,0.317396622,-0.516666667
1,112,2,5,0,0,2,2,0.41577232,0.317396622,-0.933333333
1,112,2,6,0,0,2,3,0.41577232,0.317396622,-0.75
1,112,2,7,0,0,2,2,0.41577232,0.317396622,-0.583333333
1,112,2,8,0,0,2,1,0.41577232,0.317396622,-0.783333333
1,112,3,1,0,0,2,2,0.4127501,0.261352889,-0.75
1,112,3,2,0,0,2,1,0.4127501,0.261352889,-0.883333333
1,112,3,3,0,0,2,1,0.4127501,0.261352889,-0.55
1,112,3,4,0,0,2,1,0.4127501,0.261352889,-0.9
1,112,3,5,0,0,2,2,0.4127501,0.261352889,-0.533333333
0,112,3,6,0,0,3,3,0.4127501,0.261352889,0
0,112,3,7,0,0,3,3,0.4127501,0.261352889,0
0,112,3,8,0,0,3,3,0.4127501,0.261352889,0
1,112,4,1,0,0,2,2,0.4127501,0.261352889,-1.1
1,112,4,2,0,0,2,1,0.4127501,0.261352889,-0.583333333
1,112,4,3,0,0,2,2,0.4127501,0.261352889,-1
1,112,4,4,0,0,2,1,0.4127501,0.261352889,-0.75
1,112,4,5,0,0,2,1,0.4127501,0.261352889,-0.416666667
1,112,4,6,0,0,2,1,0.4127501,0.261352889,-0.666666667
1,112,4,7,0,0,2,1,0.4127501,0.261352889,-0.466666667
1,112,4,8,0,1,2,3,0.4127501,0.261352889,-0.883333333
1,112,5,1,0,0,1,1,0.4127501,0.261352889,0.683333333
1,112,5,2,0,0,2,2,0.4127501,0.261352889,-0.666666667
1,112,5,3,0,1,2,1,0.4127501,0.261352889,-0.333333333
1,112,5,4,0,1,1,1,0.4127501,0.261352889,0.383333333
1,112,5,5,0,1,1,1,0.4127501,0.261352889,-0.5
1,112,5,6,0,1,1,1,0.4127501,0.261352889,-1.116666667
1,112,5,7,0,1,1,1,0.4127501,0.261352889,-0.166666667
0,112,5,8,0,0,3,3,0.4127501,0.261352889,0
1,112,6,1,0,1,3,1,0.4127501,0.261352889,-0.333333333
1,112,6,2,0,1,1,1,0.4127501,0.261352889,-0.316666667
1,112,6,3,0,1,1,1,0.4127501,0.261352889,-0.716666667
1,112,6,4,0,1,1,1,0.4127501,0.261352889,-0.433333333
1,112,6,5,0,1,1,1,0.4127501,0.261352889,-0.366666667
0,112,6,6,0,0,3,3,0.4127501,0.261352889,0
0,112,6,7,0,0,3,3,0.4127501,0.261352889,0
0,112,6,8,0,0,3,3,0.4127501,0.261352889,0
1,112,7,1,0,1,1,1,0.4127501,0.261352889,-0.166666667
1,112,7,2,0,1,1,1,0.4127501,0.261352889,0.683333333
1,112,7,3,0,1,1,1,0.4127501,0.261352889,-0.4
1,112,7,4,0,0,1,1,0.4127501,0.261352889,-0.583333333
1,112,7,5,0,1,1,1,0.4127501,0.261352889,0.5
1,112,7,6,0,1,2,1,0.4127501,0.261352889,-0.666666667
0,112,7,7,0,0,3,3,0.4127501,0.261352889,0
0,112,7,8,0,0,3,3,0.4127501,0.261352889,0
1,112,8,1,0,1,2,1,0.4127501,0.261352889,0.25
1,112,8,2,0,0,1,1,0.4127501,0.261352889,-0.616666667
1,112,8,3,0,1,1,1,0.4127501,0.261352889,-0.783333333
0,112,8,4,0,0,3,3,0.4127501,0.261352889,0
0,112,8,5,0,0,3,3,0.4127501,0.261352889,0
0,112,8,6,0,0,3,3,0.4127501,0.261352889,0
0,112,8,7,0,0,3,3,0.4127501,0.261352889,0
0,112,8,8,0,0,3,3,0.4127501,0.261352889,0
1,112,9,1,0,0,3,1,0.4127501,0.261352889,-0.033333333
1,112,9,2,0,1,1,1,0.4127501,0.261352889,-0.8
1,112,9,3,0,1,1,1,0.4127501,0.261352889,0.916666667
1,112,9,4,0,0,3,1,0.4127501,0.261352889,-0.283333333
1,112,9,5,0,0,3,3,0.4127501,0.261352889,-0.633333333
1,112,9,6,0,0,3,3,0.4127501,0.261352889,0.3
1,112,9,7,0,0,2,1,0.4127501,0.261352889,-0.933333333
1,112,9,8,0,0,2,2,0.4127501,0.261352889,-0.9
1,112,10,1,0,0,3,1,0.4127501,0.261352889,0.9
1,112,10,2,0,0,2,1,0.4127501,0.261352889,-0.333333333
1,112,10,3,0,0,2,2,0.4127501,0.261352889,-0.95
1,112,10,4,0,0,3,1,0.4127501,0.261352889,-0.916666667
1,112,10,5,0,0,3,1,0.4127501,0.261352889,-0.5
1,112,10,6,0,0,2,2,0.4127501,0.261352889,-0.933333333
1,112,10,7,0,0,2,2,0.4127501,0.261352889,-0.866666667
0,112,10,8,0,0,3,3,0.4127501,0.261352889,0
1,112,11,1,0,0,2,1,0.4127501,0.261352889,0.35
1,112,11,2,0,0,2,2,0.4127501,0.261352889,-0.416666667
1,112,11,3,0,0,1,1,0.4127501,0.261352889,0.316666667
1,112,11,4,0,0,2,2,0.4127501,0.261352889,-0.883333333
1,112,11,5,0,0,2,2,0.4127501,0.261352889,-0.616666667
0,112,11,6,0,0,3,3,0.4127501,0.261352889,0
0,112,11,7,0,0,3,3,0.4127501,0.261352889,0
0,112,11,8,0,0,3,3,0.4127501,0.261352889,0
1,112,12,1,0,0,2,1,0.239476288,-0.03287671,-0.8
